gene,coefficient,abs_coefficient,consistency_score,combined_score,effect_rank,consistency_rank,combined_rank,effect_percentile,consistency_percentile,combined_percentile,z_score,pval,fdr,significant_moderate_effect,significant_strong_effect,significant_high_consistency,significant_moderate_combined,significant_strong_combined,significant_fdr,significant,significant_lenient,contrast,biology,priority,biological_context,analysis_priority,contrast_description
P3H2,0.004552052450635127,0.004552052450635127,0.8541696054602134,0.003888224845793204,547.0,52.0,192.0,0.9658728670541908,0.996812300768798,0.9880617538596163,0.6562065136922481,0.5116912584163673,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SLC8A1-AS1,0.008739546318648437,0.008739546318648437,0.4431824290022631,0.0038732133658764007,164.0,2541.0,193.0,0.9898118632414525,0.8412400775048441,0.987999249953122,1.2714208671467861,0.20357896290835598,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ENO4,-0.011062928764338559,0.011062928764338559,0.3500198603399012,0.003872244781044058,99.0,4528.0,194.0,0.9938746171635727,0.7170448153009563,0.987936746046628,-1.6379008629789618,0.10144237592798477,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PVT1,0.0056084199986517185,0.0056084199986517185,0.6892334141711404,0.0038655104637764265,420.0,330.0,195.0,0.9738108631789487,0.9794362147634227,0.9878742421401338,0.81140494467448,0.4171331604867512,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
HIBADH,0.008066597243671841,0.008066597243671841,0.4778507995608754,0.003854629942624143,198.0,2004.0,196.0,0.9876867304206512,0.8748046752922057,0.9878117382336395,1.1725531569796128,0.24097504351712074,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PRIMA1,-0.007268682969864505,0.007268682969864505,0.5301338225176278,0.003853374687483053,262.0,1363.0,197.0,0.9836864804050253,0.9148696793549597,0.9877492343271455,-1.0804613664997909,0.27993678163086955,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
NINJ2,0.0066324251005667354,0.0066324251005667354,0.580671336255144,0.003851259145758244,314.0,910.0,198.0,0.9804362772673292,0.9431839489968123,0.9876867304206512,0.9618487797140954,0.3361255707810309,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ARPP21,-0.012524620987705236,0.012524620987705236,0.305875201920351,0.003830970973590205,75.0,5677.0,199.0,0.9953747109194324,0.6452278267391711,0.9876242265141572,-1.852648409958581,0.06393276896540012,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DANT2,0.008627695822907918,0.008627695822907918,0.44370337831064,0.0038281377836608403,172.0,2532.0,200.0,0.9893118319894993,0.8418026126632915,0.987561722607663,1.2549881194008845,0.2094830728650423,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DSCAM,0.010214390952596599,0.010214390952596599,0.3745786939640437,0.0038260932226617784,114.0,3970.0,201.0,0.9929370585661604,0.7519219951246953,0.9874992187011689,1.4881007278269855,0.1367243315744402,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPS9,0.005963952393494275,0.005963952393494275,0.640622664594793,0.003820643073836796,384.0,526.0,202.0,0.9760610038127383,0.9671854490905681,0.9874367147946747,0.8636387244289992,0.3877863843247784,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ARHGAP12,-0.008545751679134064,0.008545751679134064,0.44420469870858986,0.0037960630498681727,175.0,2524.0,203.0,0.9891243202700168,0.8423026439152447,0.9873742108881806,-1.268084566689226,0.20476775232919353,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
KCNIP1,-0.011015550311215453,0.011015550311215453,0.3415843864890734,0.0037627399948960524,100.0,4724.0,204.0,0.9938121132570785,0.7047940496281018,0.9873117069816864,-1.6309401591965735,0.10290294685517054,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ANK3,0.008665036399967624,0.008665036399967624,0.4333021922373308,0.0037545792679222405,169.0,2734.0,205.0,0.9894993437089818,0.8291768235514719,0.9872492030751921,1.260474087786148,0.20749838978842172,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DNAH7,-0.006178777473841064,0.006178777473841064,0.6072713692548719,0.003752194656860622,360.0,715.0,206.0,0.977561097568598,0.9553722107631727,0.9871866991686981,-0.9203356382725807,0.3573973909435706,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DISC1,-0.006441365811657289,0.006441365811657289,0.5812183510882251,0.003743840015807516,331.0,905.0,207.0,0.9793737108569286,0.943496468529283,0.9871241952622039,-0.9589143489683302,0.3376018955359754,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AZIN1-AS1,0.0071593688985979315,0.0071593688985979315,0.5201118187200324,0.0037236723787374055,266.0,1482.0,208.0,0.9834364647790487,0.9074317144821551,0.9870616913557098,1.0392658215607609,0.29868112578996975,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
IFNAR2,-0.005104329145458309,0.005104329145458309,0.7232495284680566,0.0036917036475984802,467.0,233.0,209.0,0.9708731795737233,0.9854990936933559,0.9869991874492156,-0.7624808319132069,0.4457730790694181,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RFX3-AS1,0.007845935706487589,0.007845935706487589,0.4686383488301048,0.0036769063545155057,211.0,2154.0,210.0,0.9868741796362273,0.8654290893180824,0.9869366835427215,1.140134209224711,0.25423039174889217,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ADARB2,-0.015050603983876138,0.015050603983876138,0.24417094359638253,0.0036749201764385104,44.0,7506.0,211.0,0.9973123320207513,0.5309081817613601,0.9868741796362273,-2.2237584449360694,0.02616470064422205,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AL356124.1,-0.006167845772457697,0.006167845772457697,0.5932383657923197,0.0036590027465118716,361.0,814.0,212.0,0.9774985936621039,0.9491843240202513,0.9868116757297332,-0.9187295846732909,0.35823703141274477,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC108449.1,-0.0058610322419190486,0.0058610322419190486,0.6241495843266577,0.003658160837518913,390.0,609.0,213.0,0.9756859803737734,0.9619976248515533,0.986749171823239,-0.8736534379920324,0.3823070151385872,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
CACNB2,-0.007742841152733387,0.007742841152733387,0.4714980502967779,0.003650734507271448,221.0,2106.0,214.0,0.9862491405712857,0.8684292768298019,0.9866866679167448,-1.1501233001296196,0.2500930909374639,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
HDAC9,0.009408334657894825,0.009408334657894825,0.38797516504689666,0.003650200191713183,133.0,3649.0,215.0,0.9917494843427714,0.7719857491093194,0.9866241640102507,1.3696772941878614,0.17078765956326136,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
EPHA4,-0.006493545831960943,0.006493545831960943,0.5615508475530923,0.003646456165562517,325.0,1053.0,216.0,0.9797487342958935,0.934245890368148,0.9865616601037565,-0.9665804849594946,0.3337537941498838,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
CNTN1,0.009669471826600468,0.009669471826600468,0.37693741814853887,0.0036447857451788164,129.0,3912.0,217.0,0.991999499968748,0.7555472217013564,0.9864991561972624,1.4080428033615886,0.1591183958598048,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPL11,0.0060358605127571515,0.0060358605127571515,0.6028153807218527,0.0036385095529816993,378.0,744.0,218.0,0.9764360272517032,0.9535595974748422,0.9864366522907682,0.8742032550276866,0.38200757371211136,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GREM1,-0.009101168660663756,0.009101168660663756,0.3993467107464799,0.003634521768585017,148.0,3399.0,219.0,0.990811925745359,0.7876117257328583,0.9863741483842741,-1.3496848053903694,0.17711710830718852,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AL359094.1,-0.0040975878091848135,0.0040975878091848135,0.8853739763792305,0.0036278976121810183,642.0,34.0,220.0,0.9599349959372461,0.9979373710856928,0.9863116444777799,-0.6145733388366135,0.5388365260303642,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
MIDN,-0.006279799730419777,0.006279799730419777,0.5726457688544696,0.003596100744878324,343.0,973.0,221.0,0.9786236639789987,0.9392462028876805,0.9862491405712857,-0.9351775327862262,0.34969681502793315,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SHLD2,0.004465158606896485,0.004465158606896485,0.8036408631832281,0.0035883839170963113,564.0,88.0,222.0,0.9648103006437903,0.9945621601350084,0.9861866366647916,0.6434403242768566,0.519938425111607,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GPC5,0.012049171228497642,0.012049171228497642,0.2968451718622017,0.0035767383041204787,83.0,5928.0,223.0,0.9948746796674792,0.6295393462091381,0.9861241327582974,1.7576612804505842,0.07880515970095203,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
