Contrast,Database,Pathway,pvalue,p.adjust,GeneRatio,neg_log10_pvalue,neg_log10_padj,pathway_short,contrast_clean,database_clean
OUD_vs_Control_Male,C8_CellType,ZHONG_PFC_C3_ASTROCYTE,0.1650195734616261,0.20627446682703263,1/8,0.7824645397726842,0.6855545267646278,ZHONG_PFC_C3_ASTROCYTE,OUD vs Control Male,C8 CellType
OUD_vs_Control_Female,GO_CC,neurotransmitter receptor complex,0.03625549342347505,0.2066242280063534,11/2168,1.4406261799137408,0.6848187560373484,neurotransmitter receptor complex,OUD vs Control Female,GO CC
OUD_vs_Control_Female,GO_CC,perineuronal net,0.036731535781002606,0.2075009565172428,4/2168,1.4349609130031658,0.6829798969798262,perineuronal net,OUD vs Control Female,GO CC
OUD_Effect_Male_vs_Female,GO_BP,neuronal action potential propagation,0.022702783025803683,0.2078769342540121,4/1775,1.6439209014559952,0.6821936967288363,neuronal action potential propagation,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of translation in response to endoplasmic reticulum stress,0.022702783025803683,0.2078769342540121,4/1775,1.6439209014559952,0.6821936967288363,regulation of translation in response to endopl...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,AMPA glutamate receptor clustering,0.022702783025803683,0.2078769342540121,4/1775,1.6439209014559952,0.6821936967288363,AMPA glutamate receptor clustering,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,glutamate receptor clustering,0.022702783025803683,0.2078769342540121,4/1775,1.6439209014559952,0.6821936967288363,glutamate receptor clustering,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,C8_CellType,ZHONG_PFC_C7_SST_LHX6_POS_PUTATIVE_MIGRATING_INTERNEURON,0.13335334282945135,0.20817478363024083,4/2407,0.8749960931785415,0.6815718780602796,ZHONG_PFC_C7_SST_LHX6_POS_PUTATIVE_MIGRATING_IN...,OUD vs Control Female,C8 CellType
OUD_Effect_Male_vs_Female,C7_Immunologic,GSE29949_MICROGLIA_BRAIN_VS_CD8_NEG_DC_SPLEEN_UP,0.043101889820641184,0.20915578406988433,29/2013,1.3655036875960394,0.6795301207802209,GSE29949_MICROGLIA_BRAIN_VS_CD8_NEG_DC_SPLEEN_UP,OUD Effect Male vs Female,C7 Immunologic
OUD_vs_Control_Male,C8_CellType,ZHONG_PFC_MAJOR_TYPES_MICROGLIA,0.1869894709480323,0.20948154253325726,1/8,0.7281828471421506,0.6788542367983572,ZHONG_PFC_MAJOR_TYPES_MICROGLIA,OUD vs Control Male,C8 CellType
OUD_vs_Control_Female,WikiPathways,WP_RESOLVIN_E1_AND_RESOLVIN_D1_SIGNALING_DECREASE_INFLAMMATION,0.03060414303210559,0.2104946852903173,5/1231,1.5142197769763752,0.6767588650455418,WP_RESOLVIN_E1_AND_RESOLVIN_D1_SIGNALING_DECREA...,OUD vs Control Female,WikiPathways
OUD_vs_Control_Male,C8_CellType,ZHONG_PFC_C3_MICROGLIA,0.20333084435662885,0.21182147959895703,1/8,0.6917967358833099,0.6740300026878765,ZHONG_PFC_C3_MICROGLIA,OUD vs Control Male,C8 CellType
OUD_Effect_Male_vs_Female,GO_BP,regulation of translation in response to stress,0.024233679679542004,0.2148301372145775,6/1775,1.6155806369071564,0.6679047941647532,regulation of translation in response to stress,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,protein localization to synapse,0.024737283501134896,0.2148301372145775,17/1775,1.6066479936819151,0.6679047941647532,protein localization to synapse,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,astrocyte differentiation,0.024737283501134896,0.2148301372145775,17/1775,1.6066479936819151,0.6679047941647532,astrocyte differentiation,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,glutamate receptor signaling pathway,0.024866274870479297,0.2148301372145775,12/1775,1.604389269992142,0.6679047941647532,glutamate receptor signaling pathway,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,WikiPathways,WP_PROSTAGLANDIN_AND_LEUKOTRIENE_METABOLISM_IN_SENESCENCE_WP5321,0.026062859190667573,0.21577353211987507,9/1002,1.5839779423219777,0.6660018291585103,WP_PROSTAGLANDIN_AND_LEUKOTRIENE_METABOLISM_IN_...,OUD Effect Male vs Female,WikiPathways
OUD_Effect_Male_vs_Female,WikiPathways,WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS,0.02615163251507875,0.21577353211987507,11/1002,1.5825011951270913,0.6660018291585103,WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUT...,OUD Effect Male vs Female,WikiPathways
OUD_Effect_Male_vs_Female,C7_Immunologic,GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_6H_IFNA_STIM_UP,0.04588810597472713,0.21663454681092112,29/2013,1.33829986738052,0.6642722850468936,GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_6H...,OUD Effect Male vs Female,C7 Immunologic
OUD_vs_Control_Female,GO_MF,neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential,0.0307018674224872,0.21738333715232316,13/2121,1.5128352080206495,0.6627737484748425,neurotransmitter receptor activity involved in ...,OUD vs Control Female,GO MF
OUD_vs_Control_Female,C7_Immunologic,GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCELL_UP,0.0840238955918597,0.21973398782798736,26/2332,1.0755971871775956,0.6581027624490192,GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCEL...,OUD vs Control Female,C7 Immunologic
OUD_vs_Control_Female,WikiPathways,WP_VITAMIN_A_AND_CAROTENOID_METABOLISM,0.032903465220505204,0.22045321697738487,12/1231,1.4827583620227995,0.6566835593219732,WP_VITAMIN_A_AND_CAROTENOID_METABOLISM,OUD vs Control Female,WikiPathways
OUD_Effect_Male_vs_Female,C7_Immunologic,GSE29949_MICROGLIA_BRAIN_VS_CD8_POS_DC_SPLEEN_UP,0.04730105767259041,0.2211619510372941,31/2013,1.3251291481367318,0.6552895874754185,GSE29949_MICROGLIA_BRAIN_VS_CD8_POS_DC_SPLEEN_UP,OUD Effect Male vs Female,C7 Immunologic
OUD_Effect_Male_vs_Female,GO_BP,neuron apoptotic process,0.025929685242444604,0.22196447752180395,45/1775,1.5862027550509,0.6537165230748531,neuron apoptotic process,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,response to chemokine,0.026078968910876035,0.22196447752180395,14/1775,1.583709583383717,0.6537165230748531,response to chemokine,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,cellular response to chemokine,0.026078968910876035,0.22196447752180395,14/1775,1.583709583383717,0.6537165230748531,cellular response to chemokine,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,GO_MF,L-glutamate transmembrane transporter activity,0.03223142962353397,0.22197706538212192,5/2121,1.4917204309492758,0.6536918944346012,L-glutamate transmembrane transporter activity,OUD vs Control Female,GO MF
OUD_vs_Control_Female,Reactome,Chemokine receptors bind chemokines,0.01827093316349375,0.2223961946540018,11/1379,1.7382392710707453,0.6528726480922623,Chemokine receptors bind chemokines,OUD vs Control Female,Reactome
OUD_Effect_Male_vs_Female,GO_MF,glutamate-gated receptor activity,0.01366087995314598,0.22253610336216778,6/1824,1.8645213250697745,0.6525995207773864,glutamate-gated receptor activity,OUD Effect Male vs Female,GO MF
OUD_vs_Control_Female,GO_BP,negative regulation of type 2 immune response,0.07017354788116012,0.2231250439007661,4/2058,1.1538265655652618,0.6514516810945054,negative regulation of type 2 immune response,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,peripheral nervous system neuron development,0.07017354788116012,0.2231250439007661,4/2058,1.1538265655652618,0.6514516810945054,peripheral nervous system neuron development,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,positive regulation of cytokine production involved in inflammatory response,0.07018923996947844,0.2231250439007661,6/2058,1.153729460235581,0.6514516810945054,positive regulation of cytokine production invo...,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,neurotransmitter uptake,0.07045329645478973,0.22338643387690219,10/2058,1.1520986817791525,0.650943204860956,neurotransmitter uptake,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,stress response to metal ion,0.07210177171940185,0.22620702985754573,5/2058,1.1420540634566319,0.64549390258960615,stress response to metal ion,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,dopaminergic neuron differentiation,0.07292073209805948,0.22765979104583972,8/2058,1.1371489798339647,0.6427136670964412,dopaminergic neuron differentiation,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,neurotransmitter reuptake,0.07292073209805948,0.22765979104583972,8/2058,1.1371489798339647,0.6427136670964412,neurotransmitter reuptake,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_MF,postsynaptic neurotransmitter receptor activity,0.03358932948150431,0.22804411932837912,15/2121,1.473798665565576,0.6419811226169231,postsynaptic neurotransmitter receptor activity,OUD vs Control Female,GO MF
OUD_vs_Control_Female,GO_MF,complement binding,0.035476269090332316,0.22804411932837912,6/2121,1.450062059603541,0.6419811226169231,complement binding,OUD vs Control Female,GO MF
OUD_vs_Control_Female,GO_BP,neuron projection organization,0.07319841403856221,0.22840285616260306,18/2058,1.1354983285285287,0.641298469568474,neuron projection organization,OUD vs Control Female,GO BP
OUD_vs_Control_Female,WikiPathways,WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION,0.03547663104356221,0.22989844673026896,8/1231,1.4500576286559643,0.638463962957567,WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_...,OUD vs Control Female,WikiPathways
OUD_Effect_Male_vs_Female,GO_BP,regulation of dendrite extension,0.027620891766763984,0.23059382729399872,7/1775,1.5587623039205782,0.6371523224014017,regulation of dendrite extension,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_MF,chemokine binding,0.01563218863755248,0.23455384440936822,8/1824,1.8059802128529236,0.6297574444388776,chemokine binding,OUD Effect Male vs Female,GO MF
OUD_Effect_Male_vs_Female,GO_BP,regulation of presynapse assembly,0.029333771062542594,0.24064713630354667,8/1775,1.5326321018207978,0.6186193020521429,regulation of presynapse assembly,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_CC,inhibitory synapse,0.032092588546443986,0.24139944828218007,5/1867,1.4935952518637468,0.6172637268164599,inhibitory synapse,OUD Effect Male vs Female,GO CC
OUD_vs_Control_Female,GO_BP,detection of stimulus involved in sensory perception of pain,0.07878764910253452,0.24242677492426043,7/2058,1.1035418579802843,0.6154194160251603,detection of stimulus involved in sensory perce...,OUD vs Control Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,T cell cytokine production,0.029945117941465624,0.24320233841731095,9/1775,1.523673972069609,0.6140322535898777,T cell cytokine production,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of T cell cytokine production,0.029945117941465624,0.24320233841731095,9/1775,1.523673972069609,0.6140322535898777,regulation of T cell cytokine production,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,DO,autoimmune thrombocytopenic purpura,0.09482911650861654,0.2440683818336524,6/1094,1.0230582955993577,0.612488478200891,autoimmune thrombocytopenic purpura,OUD vs Control Female,DO
OUD_vs_Control_Female,WikiPathways,WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE,0.03884099682648057,0.24550441390322622,7/1231,1.4107096327628836,0.6099406953268274,WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE,OUD vs Control Female,WikiPathways
OUD_Effect_Male_vs_Female,GO_BP,immune response-activating cell surface receptor signaling pathway,0.030759724716394838,0.2460778912708393,47/1775,1.5120175555638982,0.6089274034869296,immune response-activating cell surface recepto...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,0.030775991333855186,0.2460778912708393,13/1775,1.5117879489932673,0.6089274034869296,intrinsic apoptotic signaling pathway in respon...,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,C8_CellType,DESCARTES_FETAL_CEREBELLUM_PURKINJE_NEURONS,0.16535296640520097,0.24722374574130437,12/2407,0.7815880095083435,0.6069098177695541,DESCARTES_FETAL_CEREBELLUM_PURKINJE_NEURONS,OUD vs Control Female,C8 CellType
OUD_vs_Control_Female,C8_CellType,FAN_EMBRYONIC_CTX_IN_4_INTERNEURON,0.16689242252297604,0.24722374574130437,3/2407,0.7775633813025693,0.6069098177695541,FAN_EMBRYONIC_CTX_IN_4_INTERNEURON,OUD vs Control Female,C8 CellType
OUD_vs_Control_Female,C8_CellType,LAKE_ADULT_KIDNEY_C30_IMMUNE_CELLS_MACROPHAGES,0.16689242252297604,0.24722374574130437,3/2407,0.7775633813025693,0.6069098177695541,LAKE_ADULT_KIDNEY_C30_IMMUNE_CELLS_MACROPHAGES,OUD vs Control Female,C8 CellType
OUD_Effect_Male_vs_Female,GO_BP,presynapse organization,0.03218976948565408,0.25093783861329466,12/1775,1.492282133331997,0.6004338470077061,presynapse organization,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,positive regulation of astrocyte differentiation,0.032400464277531266,0.25093783861329466,4/1775,1.489448766591991,0.6004338470077061,positive regulation of astrocyte differentiation,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,granzyme-mediated programmed cell death signaling pathway,0.032400464277531266,0.25093783861329466,4/1775,1.489448766591991,0.6004338470077061,granzyme-mediated programmed cell death signali...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,protein localization to presynapse,0.032400464277531266,0.25093783861329466,4/1775,1.489448766591991,0.6004338470077061,protein localization to presynapse,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,negative regulation of neuron projection regeneration,0.0327797151236992,0.2521550714867755,5/1775,1.484394825040781,0.5983322926384097,negative regulation of neuron projection regene...,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,GO_BP,positive regulation of myeloid leukocyte cytokine production involved in immune response,0.08441949603801864,0.2551197053495398,8/2058,1.0735572447966413,0.5932559953531453,positive regulation of myeloid leukocyte cytoki...,OUD vs Control Female,GO BP
OUD_Effect_Male_vs_Female,C7_Immunologic,GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_12H_IFNA_STIM_UP,0.06066278055604626,0.25588663798186784,30/2013,1.2170776871267137,0.5919523917300579,GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_12...,OUD Effect Male vs Female,C7 Immunologic
OUD_Effect_Male_vs_Female,GO_BP,positive regulation of T cell cytokine production,0.033600246380889445,0.2560383875225629,7/1775,1.4736575380426433,0.5916949165655233,positive regulation of T cell cytokine production,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,ionotropic glutamate receptor signaling pathway,0.033600246380889445,0.2560383875225629,7/1775,1.4736575380426433,0.5916949165655233,ionotropic glutamate receptor signaling pathway,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,WikiPathways,WP_DISORDERS_OF_FRUCTOSE_METABOLISM,0.04335193106882739,0.25933744478673526,5/1231,1.3629915525393934,0.5861347725087487,WP_DISORDERS_OF_FRUCTOSE_METABOLISM,OUD vs Control Female,WikiPathways
OUD_Effect_Male_vs_Female,GO_BP,regulation of presynapse organization,0.03483997500715639,0.2593526984638926,8/1775,1.45792216521024,0.5861092289818232,regulation of presynapse organization,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of humoral immune response,0.034984035262659696,0.2593526984638926,9/1775,1.4561300979096319,0.5861092289818232,regulation of humoral immune response,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,neurotransmitter receptor internalization,0.034984035262659696,0.2593526984638926,9/1775,1.4561300979096319,0.5861092289818232,neurotransmitter receptor internalization,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,response to osmotic stress,0.035657341700741016,0.263697104746452,16/1775,1.4478510371486757,0.5788946385021376,response to osmotic stress,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,GO_BP,ectopic germ cell programmed cell death,0.08902315124404099,0.2647243190660868,5/2058,1.0504970366129711,0.5772061601302121,ectopic germ cell programmed cell death,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,cellular response to fluid shear stress,0.08902315124404099,0.2647243190660868,5/2058,1.0504970366129711,0.5772061601302121,cellular response to fluid shear stress,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,0.08902315124404099,0.2647243190660868,5/2058,1.0504970366129711,0.5772061601302121,negative regulation of endoplasmic reticulum st...,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,regulation of microglial cell activation,0.08902315124404099,0.2647243190660868,5/2058,1.0504970366129711,0.5772061601302121,regulation of microglial cell activation,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,peripheral nervous system neuron differentiation,0.09075845959537944,0.2654961645785566,4/2058,1.0421128838195368,0.5759417484597255,peripheral nervous system neuron differentiation,OUD vs Control Female,GO BP
OUD_Effect_Male_vs_Female,C7_Immunologic,GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_UP,0.06544162396015134,0.2674761677297461,29/2013,1.1841459320112198,0.5727149077906183,GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_UP,OUD Effect Male vs Female,C7 Immunologic
OUD_Effect_Male_vs_Female,C8_CellType,FAN_EMBRYONIC_CTX_IN_4_INTERNEURON,0.11702630687737718,0.2692323010982604,3/2057,0.9317165002414151,0.569872836917654,FAN_EMBRYONIC_CTX_IN_4_INTERNEURON,OUD Effect Male vs Female,C8 CellType
OUD_vs_Control_Female,C7_Immunologic,GSE1432_1H_VS_6H_IFNG_MICROGLIA_UP,0.11286791541680238,0.27128390918138195,32/2332,0.9474294959648224,0.5665759650330121,GSE1432_1H_VS_6H_IFNG_MICROGLIA_UP,OUD vs Control Female,C7 Immunologic
OUD_vs_Control_Female,GO_BP,cellular response to chemical stress,0.09414196166748028,0.2738632002625993,49/2058,1.0262167563960454,0.5624663211473077,cellular response to chemical stress,OUD vs Control Female,GO BP
OUD_vs_Control_Female,DO,autoimmune disease of skin and connective tissue,0.11406535261337039,0.2741060259229462,6/1094,0.9428462526359955,0.5620814168635754,autoimmune disease of skin and connective tissue,OUD vs Control Female,DO
OUD_vs_Control_Female,DO,autoimmune disease of blood,0.11406535261337039,0.2741060259229462,6/1094,0.9428462526359955,0.5620814168635754,autoimmune disease of blood,OUD vs Control Female,DO
