category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,fold_enrichment,ci_lower,ci_upper
Organismal Systems,Excretory system,hsa04962,Vasopressin-regulated water reabsorption,3/1075,40/7103,0.075,0.49555813953488376,-1.3509972207413126,0.953980872156524,0.9999998197716712,0.7492258711601996,ADCY3/ARHGDIB/CREB3L1,3,1.360813953488372,0.42029545618487996,4.405982954986017
Cellular Processes,Cell growth and death,hsa04114,Oocyte meiosis,12/1075,120/7103,0.1,0.6607441860465116,-1.5827227515123996,0.9625528188581152,0.9999998197716712,0.7492258711601996,IGF1/CAMK2G/ADCY3/AR/MAD2L2/CAMK2D/MOS/IGF1R/ADCY7/PLCZ1/PGR/ITPR1,12,1.8144186046511628,0.9991774595888707,3.2948249996140544
Metabolism,Carbohydrate metabolism,hsa00640,Propanoate metabolism,2/1075,32/7103,0.0625,0.4129651162790698,-1.405420953523062,0.965134569585263,0.9999998197716712,0.7492258711601996,LDHA/ACSS1,2,1.1340116279069767,0.27140562040936844,4.738230440064393
Metabolism,Glycan biosynthesis and metabolism,hsa00513,Various types of N-glycan biosynthesis,3/1075,43/7103,0.06976744186046512,0.4609843158464034,-1.4970669539892407,0.968143180351652,0.9999998197716712,0.7492258711601996,MGAT4C/CHST9/TUSC3,3,1.2658734451054623,0.3920903470896311,4.0869039263975
Metabolism,Metabolism of terpenoids and polyketides,hsa00900,Terpenoid backbone biosynthesis,1/1075,21/7103,0.047619047619047616,0.31464008859357695,-1.328184256896738,0.9682995518941824,0.9999998197716712,0.7492258711601996,MVK,1,0.8640088593576966,0.11610785325010795,6.429464400142924
Cellular Processes,Cell motility,hsa04814,Motor proteins,19/1075,179/7103,0.10614525139664804,0.7013485773678055,-1.7089152212211152,0.9698917186562093,0.9999998197716712,0.7492258711601996,MYO1G/DNAH7/KIF19/KIF26B/MYO1F/MYO10/DYNLRB2/TPM4/KIF21B/KIF25/KIFC3/TUBB4A/TUBA1A/ACTG1/DNAH14/ACTA2/ACTB/TNNI2/TUBA1B,19,1.9259191892945302,1.195442119057057,3.1027555952425554
Genetic Information Processing,Chromosome,hsa03083,Polycomb repressive complex,7/1075,81/7103,0.08641975308641975,0.5710134941142693,-1.6396972657974471,0.9713960606749166,0.9999998197716712,0.7492258711601996,SFMBT2/PHC2/L3MBTL1/L3MBTL4/PHF19/CBX2/AEBP2,7,1.5680160780935974,0.7226834316473527,3.4021458269155174
Metabolism,Glycan biosynthesis and metabolism,hsa00510,N-Glycan biosynthesis,4/1075,55/7103,0.07272727272727272,0.48054122621564477,-1.6330798767160288,0.9755189361748168,0.9999998197716712,0.7492258711601996,MGAT4C/ST6GAL2/ST6GAL1/TUSC3,4,1.3195771670190275,0.4773261328947858,3.64799615968603
Human Diseases,Neurodegenerative disease,hsa05022,Pathways of neurodegeneration - multiple diseases,55/1075,456/7103,0.1206140350877193,0.7969502243982047,-1.8926924081016945,0.9774718962393915,0.9999998197716712,0.7492258711601996,RYR1/DNAH7/MAP3K5/IL1B/LRRK2/XBP1/UBA7/BCL2L1/CACNA1D/FZD5/CAMK2G/APC2/HAP1/CYBB/PLCB1/GRIN1/MAP2K3/WNT11/SDHA/TNF/TUBB4A/TUBA1A/CSF1/CAMK2D/EIF2AK3/SNCAIP/WNT7A/UBC/WNT2B/PDYN/DNAH14/PPIF/TNFRSF1B/WNT5A/NDUFB9/WNT8B/PTGS2/RPS27A/GRM1/PRPH/PLCB2/GPX8/TOMM40/PLCB4/GRIA1/CASP8/GRIA4/ITPR1/FZD2/RYR3/BID/WNT6/MT-ND6/GRIN2B/TUBA1B,55,2.1884434924520604,1.6433883275864976,2.9142746356787015
Human Diseases,Neurodegenerative disease,hsa05012,Parkinson disease,28/1075,257/7103,0.10894941634241245,0.7198769342140983,-1.9315454395117562,0.9816881020139583,0.9999998197716712,0.7492258711601996,MAP3K5/LRRK2/XBP1/UBA7/BCL2L1/SLC11A2/DUSP1/CAMK2G/SLC39A10/SDHA/TUBB4A/TUBA1A/SLC39A14/CAMK2D/EIF2AK3/SNCAIP/UBC/PPIF/NDUFB9/SLC39A12/DRD1/RPS27A/ADORA2A/ITPR1/RYR3/TXN/MT-ND6/TUBA1B,28,1.976798479775586,1.3319094263346467,2.9339324073987267
Human Diseases,Cancer: overview,hsa05208,Chemical carcinogenesis - reactive oxygen species,22/1075,211/7103,0.10426540284360189,0.6889275873470736,-1.9370375294582465,0.9828048925965045,0.9999998197716712,0.7492258711601996,AHR/FOS/VEGFA/MAP3K5/GSTO2/PRKCD/NFKBIA/HMOX1/HIF1A/SDHA/MGST2/AKR1C3/NCF2/PPIF/NDUFB9/CYP2E1/MET/MGST1/CBR1/PIK3R3/PIK3CD/MT-ND6,22,1.8918108674087952,1.2142708292253679,2.9474053661728608
Cellular Processes,Cell growth and death,hsa04110,Cell cycle,15/1075,157/7103,0.09554140127388536,0.6312842541845654,-1.9727954850681049,0.9857675731557771,0.9999998197716712,0.7492258711601996,CDKN1A/GADD45B/TGFB3/GADD45A/CCND3/CDC14A/MCM7/CDC7/CCND1/MAD2L2/TFDP2/SFN/CDKN2A/CCNA2/CDC14C,15,1.7335209598577987,1.0170573944085912,2.954695511568191
Organismal Systems,Environmental adaptation,hsa04714,Thermogenesis,23/1075,222/7103,0.1036036036036036,0.684554787345485,-2.0164274146475023,0.9860363900199347,0.9999998197716712,0.7492258711601996,BMP8A/MGLL/MAP3K5/ACSL1/KDM3A/BMP8B/ADCY3/MAP2K3/DPF1/SDHA/CREB3L1/PPARG/ACTG1/ACTL6B/ACSL6/RPS6/NDUFB9/ADCY7/ACTB/PRKG1/CNR1/SMARCD2/MT-ND6,23,1.8798030588728263,1.2183052416105025,2.9004714249414363
Human Diseases,Neurodegenerative disease,hsa05010,Alzheimer disease,42/1075,369/7103,0.11382113821138211,0.7520665532236717,-2.0654737948771693,0.9862507330986424,0.9999998197716712,0.7492258711601996,MAP3K5/IL1B/XBP1/CACNA1D/SLC11A2/FZD5/APC2/CYBB/PLCB1/GRIN1/SLC39A10/WNT11/LPL/SDHA/TNF/TUBB4A/TUBA1A/CSF1/SLC39A14/EIF2AK3/WNT7A/WNT2B/PPIF/WNT5A/NDUFB9/WNT8B/SLC39A12/PTGS2/PLCB2/PIK3R3/PLCB4/CASP8/PIK3CD/ITPR1/FZD2/RYR3/BID/WNT6/MT-ND6/BACE2/GRIN2B/TUBA1B,42,2.0651919077330305,1.492104750008284,2.8583902140532125
Genetic Information Processing,Transcription,hsa03022,Basal transcription factors,2/1075,40/7103,0.05,0.3303720930232558,-1.7933988278099375,0.9886900168016841,0.9999998197716712,0.7492258711601996,GTF2H2/GTF2H2C,2,0.9072093023255815,0.21896050626313285,3.7587998505858624
Cellular Processes,Transport and catabolism,hsa04137,Mitophagy - animal,8/1075,100/7103,0.08,0.5285953488372093,-2.0047477943603886,0.9893073568637534,0.9999998197716712,0.7492258711601996,BNIP3L/BCL2L1/BNIP3/HIF1A/EIF2AK3/UBC/RPS27A/TOMM40,8,1.4515348837209303,0.704588320887789,2.9903327321746547
Cellular Processes,Transport and catabolism,hsa04140,Autophagy - animal,15/1075,161/7103,0.09316770186335403,0.6156001733352592,-2.0833477157789733,0.9896661216049664,0.9999998197716712,0.7492258711601996,DEPTOR/PRKCD/BCL2L1/DDIT4/BNIP3/HIF1A/ATG16L2/EIF2AK3/UBC/IGF1R/RPS27A/PIK3R3/PIK3CD/DAPK1/ITPR1,15,1.6904521161346238,0.9923546948969689,2.8796441147897434
Cellular Processes,Transport and catabolism,hsa04146,Peroxisome,6/1075,82/7103,0.07317073170731707,0.483471355643789,-1.9865970878505177,0.9898499448431595,0.9999998197716712,0.7492258711601996,ACSL1/ABCD2/MVK/ABCD4/ACSL6/GSTK1,6,1.3276233692569483,0.5782175418895202,3.048305668550518
Genetic Information Processing,Replication and repair,hsa03410,Base excision repair,2/1075,42/7103,0.047619047619047616,0.31464008859357695,-1.8811272795973017,0.9915117567499905,0.9999998197716712,0.7492258711601996,NEIL2/MPG,2,0.8640088593576966,0.2088697337011812,3.5740520937158946
Metabolism,Lipid metabolism,hsa00564,Glycerophospholipid metabolism,7/1075,94/7103,0.07446808510638298,0.4920435428005937,-2.0934872805926403,0.9922923108209163,0.9999998197716712,0.7492258711601996,ETNPPL/PLD4/PLA2G4A/LPCAT2/PLA2G5/PLA2G15/PLA2G2C,7,1.3511627906976744,0.6253873092246535,2.9192163960431685
Genetic Information Processing,Transcription,hsa03020,RNA polymerase,1/1075,30/7103,0.03333333333333333,0.22024806201550387,-1.8072706903636993,0.992802438817018,0.9999998197716712,0.7492258711601996,POLR3G,1,0.6048062015503876,0.082398166377417,4.439304386439124
Human Diseases,Neurodegenerative disease,hsa05020,Prion disease,26/1075,263/7103,0.09885931558935361,0.6532071801220266,-2.420069647522167,0.9957298173222612,0.9999998197716712,0.7492258711601996,RYR1/IL1B/PRKCD/CACNA1D/CYBB/EGR1/GRIN1/HSPA6/SDHA/TNF/TUBB4A/CREB3L1/TUBA1A/EIF2AK3/NCF2/PPIF/NDUFB9/PIK3R3/HSPA1A/HSPA1B/PIK3CD/ITPR1/RYR3/MT-ND6/GRIN2B/TUBA1B,26,1.7937218144840392,1.1932738953829893,2.696311349979927
Metabolism,Amino acid metabolism,hsa00280,"Valine, leucine and isoleucine degradation",2/1075,47/7103,0.0425531914893617,0.28116773874319645,-2.087878139890063,0.9958904935284494,0.9999998197716712,0.7492258711601996,ALDH3A2/BCAT1,2,0.772093023255814,0.18729098454122556,3.18289552495297
Genetic Information Processing,Replication and repair,hsa03030,DNA replication,1/1075,34/7103,0.029411764705882353,0.19433652530779752,-1.9884839366775235,0.9962783928618636,0.9999998197716712,0.7492258711601996,MCM7,1,0.5336525307797538,0.07297978452556816,3.9022453335397675
Genetic Information Processing,Replication and repair,hsa03440,Homologous recombination,1/1075,40/7103,0.025,0.1651860465116279,-2.2358004348785623,0.9986173326792808,0.9999998197716712,0.7492258711601996,BARD1,1,0.45360465116279075,0.062297880542062506,3.3027958217229103
Genetic Information Processing,Replication and repair,hsa03420,Nucleotide excision repair,2/1075,59/7103,0.03389830508474576,0.22398108001576664,-2.527531555322654,0.9993053925513038,0.9999998197716712,0.7492258711601996,GTF2H2/GTF2H2C,2,0.6150571541190383,0.15007785214033909,2.5206604268247603
Genetic Information Processing,"Folding, sorting and degradation",hsa03050,Proteasome,1/1075,45/7103,0.022222222222222223,0.14683204134366926,-2.4244202957657035,0.9993945612880587,0.9999998197716712,0.7492258711601996,PSMB9,1,0.40320413436692504,0.05552501966462676,2.9279336586016877
Cellular Processes,Transport and catabolism,hsa04142,Lysosome,8/1075,130/7103,0.06153846153846154,0.40661180679785336,-2.8834251929397374,0.9995717560249622,0.9999998197716712,0.7492258711601996,SLC11A1/CTSS/SLC11A2/AP1B1/NCOA7/LITAF/PLA2G15/CD63,8,1.1165652951699465,0.5453395034947792,2.2861319423742885
Cellular Processes,Transport and catabolism,hsa04144,Endocytosis,20/1075,244/7103,0.08196721311475409,0.5415935951200915,-3.076969086422872,0.9996643284219582,0.9999998197716712,0.7492258711601996,FGFR3/PIP5K1B/WIPF3/TFRC/PDGFRA/FOLR2/TGFBR1/HSPA6/SMAP2/AMPH/TGFBR2/PARD6G/GRK4/CHMP4C/IGF1R/ARRB2/HSPA1A/HSPA1B/PSD4/GIT1,20,1.4872283644681663,0.9388682520040837,2.355866441705003
Human Diseases,Neurodegenerative disease,hsa05014,Amyotrophic lateral sclerosis,32/1075,348/7103,0.09195402298850575,0.6075808607324245,-3.169823424415976,0.9997074536877296,0.9999998197716712,0.7492258711601996,SLC1A2/DNAH7/MAP3K5/XBP1/BCL2L1/HAP1/GRIN1/MAP2K3/NUP205/SDHA/TNF/TUBB4A/NUP188/TUBA1A/EIF2AK3/CASP1/ACTG1/DNAH14/TNFRSF1B/NUP210L/NDUFB9/NRG3/PRPH/GPX8/TOMM40/ACTB/GRIA1/UBQLN2/BID/MT-ND6/GRIN2B/TUBA1B,32,1.6684309008286555,1.155636449166334,2.408769360682616
Genetic Information Processing,Replication and repair,hsa03460,Fanconi anemia pathway,1/1075,52/7103,0.019230769230769232,0.12706618962432914,-2.6678755912207075,0.999809673483077,0.9999998197716712,0.7492258711601996,HES1,1,0.34892665474060824,0.04819006159666168,2.52645060733655
Genetic Information Processing,Translation,hsa03013,Nucleocytoplasmic transport,5/1075,106/7103,0.04716981132075472,0.3116717858709961,-3.015091603964712,0.9998375291868371,0.9999998197716712,0.7492258711601996,RANBP17/NUP205/NUP188/NUP210L/EEF1A1,5,0.8558578323826239,0.3482885830008524,2.1031198408501695
Human Diseases,Neurodegenerative disease,hsa05016,Huntington disease,24/1075,296/7103,0.08108108108108109,0.53573852922690135,-3.445391416464013,0.999925698738747,0.9999998197716712,0.7492258711601996,SLC1A2/DNAH7/MAP3K5/HAP1/PLCB1/GRIN1/SDHA/TUBB4A/CREB3L1/TUBA1A/PPARG/DNAH14/PPIF/NDUFB9/PLCB2/GPX8/PLCB4/GRIA1/CASP8/GRIA4/ITPR1/MT-ND6/GRIN2B/TUBA1B,24,1.4711502199874293,0.9661367507006863,2.2401414377410087
Genetic Information Processing,"Folding, sorting and degradation",hsa04120,Ubiquitin mediated proteolysis,6/1075,141/7103,0.0425531914893617,0.28116773874319645,-3.6406426388027304,0.9999925447717213,0.9999998197716712,0.7492258711601996,SOCS3/UBA7/RHOBTB2/MAP3K1/UBC/RPS27A,6,0.772093023255814,0.340286077552147,1.7518425697829187
Genetic Information Processing,Translation,hsa03008,Ribosome biogenesis in eukaryotes,1/1075,75/7103,0.013333333333333334,0.08809922480620155,-3.352511563274205,0.999995789179762,0.9999998197716712,0.7492258711601996,PWP2,1,0.24192248062015506,0.033603783225470425,1.741663616763496
Genetic Information Processing,Translation,hsa03015,mRNA surveillance pathway,2/1075,93/7103,0.021505376344086023,0.14209552388097027,-3.516651592791349,0.9999962296836609,0.9999998197716712,0.7492258711601996,DAZAP1/MSI1,2,0.39019754938734685,0.09601989515502073,1.5856518828944985
Metabolism,Energy metabolism,hsa00190,Oxidative phosphorylation,3/1075,127/7103,0.023622047244094488,0.15608130379051455,-4.0523521368391915,0.9999997901926629,0.9999998197716712,0.7492258711601996,SDHA/NDUFB9/MT-ND6,3,0.4286028199963377,0.13618186325155918,1.3489342334043135
Genetic Information Processing,Transcription,hsa03040,Spliceosome,3/1075,128/7103,0.0234375,0.15486191860465115,-4.074445324474126,0.9999998197716712,0.9999998197716712,0.7492258711601996,HSPA6/HSPA1A/HSPA1B,3,0.4252543604651163,0.13513186870110208,1.3382577539469793
