ensembl_id	original_id	gene_symbol	final_name
ENSG00000179023	ENSG00000179023	KLHDC7A	KLHDC7A
ENSG00000179029	ENSG00000179029	TMEM107	TMEM107
ENSG00000179031	ENSG00000179031	NSA2P3	NSA2P3
ENSG00000179038	ENSG00000179038	ENSG00000179038_transcribed_processed_pseudogene	ENSG00000179038_transcribed_processed_pseudogene
ENSG00000179041	ENSG00000179041	RRS1	RRS1
ENSG00000179044	ENSG00000179044	EXOC3L1	EXOC3L1
ENSG00000179046	ENSG00000179046	TRIML2	TRIML2
ENSG00000179051	ENSG00000179051	RCC2	RCC2
ENSG00000179055	ENSG00000179055	OR13D1	OR13D1
ENSG00000179057	ENSG00000179057	IGSF22	IGSF22
ENSG00000179058	ENSG00000179058	C9orf50	C9orf50
ENSG00000179059	ENSG00000179059	ZFP42	ZFP42
ENSG00000179066	ENSG00000179066	LOC124904701	LOC124904701
ENSG00000179071	ENSG00000179071	CCDC89	CCDC89
ENSG00000179073	ENSG00000179073	TAAR3P	TAAR3P
ENSG00000179082	ENSG00000179082	NA	ENSG00000179082
ENSG00000179083	ENSG00000179083	FAM133A	FAM133A
ENSG00000179085	ENSG00000179085	DPM3	DPM3
ENSG00000179088	ENSG00000179088	C12orf42	C12orf42
ENSG00000179091	ENSG00000179091	CYC1	CYC1
ENSG00000179094	ENSG00000179094	PER1	PER1
ENSG00000179097	ENSG00000179097	HTR1F	HTR1F
ENSG00000179101	ENSG00000179101	H3P47	H3P47
ENSG00000179104	ENSG00000179104	TMTC2	TMTC2
ENSG00000179111	ENSG00000179111	HES7	HES7
ENSG00000179115	ENSG00000179115	FARSA	FARSA
ENSG00000179119	ENSG00000179119	SPTY2D1	SPTY2D1
ENSG00000179131	ENSG00000179131	RPL31P38	RPL31P38
ENSG00000179133	ENSG00000179133	C10orf67	C10orf67
ENSG00000179134	ENSG00000179134	SAMD4B	SAMD4B
ENSG00000179136	ENSG00000179136	LINC00670	LINC00670
ENSG00000179141	ENSG00000179141	MTUS2-AS1	MTUS2-AS1
ENSG00000179142	ENSG00000179142	CYP11B2	CYP11B2
ENSG00000179144	ENSG00000179144	GIMAP7	GIMAP7
ENSG00000179148	ENSG00000179148	ALOXE3	ALOXE3
ENSG00000179151	ENSG00000179151	EDC3	EDC3
ENSG00000179152	ENSG00000179152	TCAIM	TCAIM
ENSG00000179157	ENSG00000179157	RPS2P28	RPS2P28
ENSG00000179163	ENSG00000179163	FUCA1	FUCA1
ENSG00000179165	ENSG00000179165	PXT1	PXT1
ENSG00000179168	ENSG00000179168	GGN	GGN
ENSG00000179170	ENSG00000179170	OR7E97P	OR7E97P
ENSG00000179178	ENSG00000179178	TMEM125	TMEM125
ENSG00000179195	ENSG00000179195	ZNF664	ZNF664
ENSG00000179213	ENSG00000179213	SIGLECL1	SIGLECL1
ENSG00000179218	ENSG00000179218	CALR	CALR
ENSG00000179219	ENSG00000179219	LINC00311	LINC00311
ENSG00000179222	ENSG00000179222	MAGED1	MAGED1
ENSG00000179240	ENSG00000179240	GVQW3	GVQW3
ENSG00000179241	ENSG00000179241	LDLRAD3	LDLRAD3
ENSG00000179242	ENSG00000179242	CDH4	CDH4
ENSG00000179253	ENSG00000179253	CDH4-AS2	CDH4-AS2
ENSG00000179256	ENSG00000179256	SMCO3	SMCO3
ENSG00000179262	ENSG00000179262	RAD23A	RAD23A
ENSG00000179270	ENSG00000179270	PCARE	PCARE
ENSG00000179271	ENSG00000179271	GADD45GIP1	GADD45GIP1
ENSG00000179277	ENSG00000179277	MEIS3P1	MEIS3P1
ENSG00000179284	ENSG00000179284	DAND5	DAND5
ENSG00000179292	ENSG00000179292	TMEM151A	TMEM151A
ENSG00000179295	ENSG00000179295	PTPN11	PTPN11
ENSG00000179299	ENSG00000179299	NSUN7	NSUN7
ENSG00000179300	ENSG00000179300	RTL3	RTL3
ENSG00000179304	ENSG00000179304	FAM156A	FAM156A
ENSG00000179314	ENSG00000179314	WSCD1	WSCD1
ENSG00000179331	ENSG00000179331	RAB39A	RAB39A
ENSG00000179335	ENSG00000179335	CLK3	CLK3
ENSG00000179342	ENSG00000179342	ENSG00000179342_processed_pseudogene	ENSG00000179342_processed_pseudogene
ENSG00000179344	ENSG00000179344	HLA-DQB1	HLA-DQB1
ENSG00000179348	ENSG00000179348	GATA2	GATA2
ENSG00000179361	ENSG00000179361	ARID3B	ARID3B
ENSG00000179362	ENSG00000179362	HMGN2P46	HMGN2P46
ENSG00000179363	ENSG00000179363	TMEM31	TMEM31
ENSG00000179364	ENSG00000179364	PACS2	PACS2
ENSG00000179381	ENSG00000179381	OR4K11P	OR4K11P
ENSG00000179387	ENSG00000179387	ELMOD2	ELMOD2
ENSG00000179388	ENSG00000179388	EGR3	EGR3
ENSG00000179397	ENSG00000179397	CATSPERE	CATSPERE
ENSG00000179399	ENSG00000179399	GPC5	GPC5
ENSG00000179403	ENSG00000179403	VWA1	VWA1
ENSG00000179406	ENSG00000179406	LINC00174	LINC00174
ENSG00000179409	ENSG00000179409	GEMIN4	GEMIN4
ENSG00000179420	ENSG00000179420	OR6W1P	OR6W1P
ENSG00000179428	ENSG00000179428	IL6-AS1	IL6-AS1
ENSG00000179431	ENSG00000179431	FJX1	FJX1
ENSG00000179447	ENSG00000179447	SLC24A3-AS1	SLC24A3-AS1
ENSG00000179452	ENSG00000179452	LINC01699	LINC01699
ENSG00000179454	ENSG00000179454	KLHL28	KLHL28
ENSG00000179455	ENSG00000179455	MKRN3	MKRN3
ENSG00000179456	ENSG00000179456	ZBTB18	ZBTB18
ENSG00000179468	ENSG00000179468	OR9A2	OR9A2
ENSG00000179476	ENSG00000179476	DORIP1	DORIP1
ENSG00000179477	ENSG00000179477	ALOX12B	ALOX12B
ENSG00000179520	ENSG00000179520	SLC17A8	SLC17A8
ENSG00000179523	ENSG00000179523	EIF3J-DT	EIF3J-DT
ENSG00000179526	ENSG00000179526	SHARPIN	SHARPIN
ENSG00000179528	ENSG00000179528	LBX2	LBX2
ENSG00000179532	ENSG00000179532	DNHD1	DNHD1
ENSG00000179542	ENSG00000179542	SLITRK4	SLITRK4
ENSG00000179546	ENSG00000179546	HTR1D	HTR1D
ENSG00000179562	ENSG00000179562	GCC1	GCC1
ENSG00000179564	ENSG00000179564	LSMEM2	LSMEM2
ENSG00000179571	ENSG00000179571	NBPF17P	NBPF17P
ENSG00000179577	ENSG00000179577	ENSG00000179577_lncRNA	ENSG00000179577_lncRNA
ENSG00000179580	ENSG00000179580	RNF151	RNF151
ENSG00000179583	ENSG00000179583	CIITA	CIITA
ENSG00000179588	ENSG00000179588	ZFPM1	ZFPM1
ENSG00000179593	ENSG00000179593	ALOX15B	ALOX15B
ENSG00000179598	ENSG00000179598	PLD6	PLD6
ENSG00000179600	ENSG00000179600	GPHB5	GPHB5
ENSG00000179603	ENSG00000179603	GRM8	GRM8
ENSG00000179604	ENSG00000179604	CDC42EP4	CDC42EP4
ENSG00000179611	ENSG00000179611	DGKZP1	DGKZP1
ENSG00000179615	ENSG00000179615	OR2AP1	OR2AP1
ENSG00000179626	ENSG00000179626	OR6C4	OR6C4
ENSG00000179627	ENSG00000179627	ZBTB42	ZBTB42
ENSG00000179630	ENSG00000179630	LACC1	LACC1
ENSG00000179632	ENSG00000179632	MAF1	MAF1
ENSG00000179636	ENSG00000179636	TPPP2	TPPP2
ENSG00000179639	ENSG00000179639	FCER1A	FCER1A
ENSG00000179673	ENSG00000179673	RPRML	RPRML
ENSG00000179674	ENSG00000179674	ARL14	ARL14
ENSG00000179676	ENSG00000179676	LINC00305	LINC00305
ENSG00000179695	ENSG00000179695	OR6C2	OR6C2
ENSG00000179698	ENSG00000179698	WDR97	WDR97
ENSG00000179709	ENSG00000179709	NLRP8	NLRP8
ENSG00000179715	ENSG00000179715	PCED1B	PCED1B
ENSG00000179743	ENSG00000179743	SPEN-AS1	SPEN-AS1
ENSG00000179750	ENSG00000179750	APOBEC3B	APOBEC3B
ENSG00000179751	ENSG00000179751	SYCN	SYCN
ENSG00000179761	ENSG00000179761	PIPOX	PIPOX
ENSG00000179766	ENSG00000179766	ATP8B5P	ATP8B5P
ENSG00000179772	ENSG00000179772	FOXS1	FOXS1
ENSG00000179774	ENSG00000179774	ATOH7	ATOH7
ENSG00000179776	ENSG00000179776	CDH5	CDH5
ENSG00000179796	ENSG00000179796	LRRC3B	LRRC3B
ENSG00000179799	ENSG00000179799	OR7E22P	OR7E22P
ENSG00000179813	ENSG00000179813	FAM216B	FAM216B
ENSG00000179817	ENSG00000179817	MRGPRX4	MRGPRX4
ENSG00000179818	ENSG00000179818	PCBP1-AS1	PCBP1-AS1
ENSG00000179820	ENSG00000179820	MYADM	MYADM
ENSG00000179826	ENSG00000179826	MRGPRX3	MRGPRX3
ENSG00000179832	ENSG00000179832	MROH1	MROH1
ENSG00000179833	ENSG00000179833	SERTAD2	SERTAD2
ENSG00000179840	ENSG00000179840	PIK3CD-AS1	PIK3CD-AS1
ENSG00000179841	ENSG00000179841	AKAP5	AKAP5
ENSG00000179846	ENSG00000179846	NKPD1	NKPD1
ENSG00000179855	ENSG00000179855	GIPC3	GIPC3
ENSG00000179859	ENSG00000179859	RNF227	RNF227
ENSG00000179862	ENSG00000179862	CITED4	CITED4
ENSG00000179869	ENSG00000179869	ABCA13	ABCA13
ENSG00000179873	ENSG00000179873	NLRP11	NLRP11
ENSG00000179886	ENSG00000179886	TIGD5	TIGD5
ENSG00000179889	ENSG00000179889	PDXDC1	PDXDC1
ENSG00000179899	ENSG00000179899	PHC1P1	PHC1P1
ENSG00000179902	ENSG00000179902	CFAP276	CFAP276
ENSG00000179909	ENSG00000179909	ZNF154	ZNF154
ENSG00000179912	ENSG00000179912	R3HDM2	R3HDM2
ENSG00000179913	ENSG00000179913	B3GNT3	B3GNT3
ENSG00000179914	ENSG00000179914	ITLN1	ITLN1
ENSG00000179915	ENSG00000179915	NRXN1	NRXN1
ENSG00000179918	ENSG00000179918	SEPHS2	SEPHS2
ENSG00000179919	ENSG00000179919	OR10A7	OR10A7
ENSG00000179921	ENSG00000179921	GPBAR1	GPBAR1
ENSG00000179922	ENSG00000179922	ZNF784	ZNF784
ENSG00000179930	ENSG00000179930	ZNF648	ZNF648
ENSG00000179933	ENSG00000179933	C14orf119	C14orf119
ENSG00000179934	ENSG00000179934	CCR8	CCR8
ENSG00000179935	ENSG00000179935	LINC00652	LINC00652
ENSG00000179938	ENSG00000179938	GOLGA8J	GOLGA8J
ENSG00000179941	ENSG00000179941	BBS10	BBS10
ENSG00000179943	ENSG00000179943	FIZ1	FIZ1
ENSG00000179950	ENSG00000179950	PUF60	PUF60
ENSG00000179954	ENSG00000179954	SSC5D	SSC5D
ENSG00000179958	ENSG00000179958	DCTPP1	DCTPP1
ENSG00000179965	ENSG00000179965	ZNF771	ZNF771
ENSG00000179967	ENSG00000179967	PPP1R14BP3	PPP1R14BP3
ENSG00000179978	ENSG00000179978	NAIPP2	NAIPP2
ENSG00000179981	ENSG00000179981	TSHZ1	TSHZ1
ENSG00000179988	ENSG00000179988	PSTK	PSTK
ENSG00000179994	ENSG00000179994	SPDYE7P	SPDYE7P
ENSG00000180008	ENSG00000180008	SOCS4	SOCS4
ENSG00000180011	ENSG00000180011	PTGR3	PTGR3
ENSG00000180015	ENSG00000180015	ENSG00000180015_transcribed_processed_pseudogene	ENSG00000180015_transcribed_processed_pseudogene
ENSG00000180016	ENSG00000180016	OR1E1	OR1E1
ENSG00000180019	ENSG00000180019	ENSG00000180019_transcribed_processed_pseudogene	ENSG00000180019_transcribed_processed_pseudogene
ENSG00000180035	ENSG00000180035	ZNF48	ZNF48
ENSG00000180042	ENSG00000180042	OR1R1P	OR1R1P
ENSG00000180043	ENSG00000180043	GARIN5B	GARIN5B
ENSG00000180044	ENSG00000180044	C3orf80	C3orf80
ENSG00000180061	ENSG00000180061	TMEM150B	TMEM150B
ENSG00000180066	ENSG00000180066	LINC02870	LINC02870
ENSG00000180068	ENSG00000180068	OR3A4P	OR3A4P
ENSG00000180071	ENSG00000180071	ANKRD18A	ANKRD18A
ENSG00000180083	ENSG00000180083	WFDC11	WFDC11
ENSG00000180089	ENSG00000180089	TMEM86B	TMEM86B
ENSG00000180090	ENSG00000180090	OR3A1	OR3A1
ENSG00000180096	ENSG00000180096	SEPTIN1	SEPTIN1
ENSG00000180098	ENSG00000180098	TRNAU1AP	TRNAU1AP
ENSG00000180104	ENSG00000180104	EXOC3	EXOC3
ENSG00000180105	ENSG00000180105	ACER2P1	ACER2P1
ENSG00000180113	ENSG00000180113	TDRD6	TDRD6
ENSG00000180116	ENSG00000180116	REDIC1	REDIC1
ENSG00000180138	ENSG00000180138	CSNK1A1L	CSNK1A1L
ENSG00000180139	ENSG00000180139	ACTA2-AS1	ACTA2-AS1
ENSG00000180150	ENSG00000180150	HMGN2P9	HMGN2P9
ENSG00000180152	ENSG00000180152	XIAPP3	XIAPP3
ENSG00000180155	ENSG00000180155	LYNX1	LYNX1
ENSG00000180172	ENSG00000180172	RPS12P23	RPS12P23
ENSG00000180176	ENSG00000180176	TH	TH
ENSG00000180178	ENSG00000180178	FAR2P1	FAR2P1
ENSG00000180182	ENSG00000180182	MED14	MED14
ENSG00000180185	ENSG00000180185	FAHD1	FAHD1
ENSG00000180189	ENSG00000180189	HMGB1P14	HMGB1P14
ENSG00000180190	ENSG00000180190	TDRP	TDRP
ENSG00000180198	ENSG00000180198	RCC1	RCC1
ENSG00000180205	ENSG00000180205	WFDC9	WFDC9
ENSG00000180209	ENSG00000180209	MYL11	MYL11
ENSG00000180210	ENSG00000180210	F2	F2
ENSG00000180211	ENSG00000180211	RPL23P6	RPL23P6
ENSG00000180219	ENSG00000180219	GARIN6	GARIN6
ENSG00000180221	ENSG00000180221	TPT1P10	TPT1P10
ENSG00000180228	ENSG00000180228	PRKRA	PRKRA
ENSG00000180229	ENSG00000180229	HERC2P3	HERC2P3
ENSG00000180230	ENSG00000180230	NACAP2	NACAP2
ENSG00000180233	ENSG00000180233	ZNRF2	ZNRF2
ENSG00000180245	ENSG00000180245	RRH	RRH
ENSG00000180251	ENSG00000180251	SLC9A4	SLC9A4
ENSG00000180257	ENSG00000180257	ZNF816	ZNF816
ENSG00000180263	ENSG00000180263	FGD6	FGD6
ENSG00000180264	ENSG00000180264	ADGRD2	ADGRD2
ENSG00000180269	ENSG00000180269	GPR139	GPR139
ENSG00000180279	ENSG00000180279	TMEM277P	TMEM277P
ENSG00000180284	ENSG00000180284	CNEP1R1P1	CNEP1R1P1
ENSG00000180287	ENSG00000180287	PLD5	PLD5
ENSG00000180304	ENSG00000180304	OAZ2	OAZ2
ENSG00000180305	ENSG00000180305	WFDC10A	WFDC10A
ENSG00000180316	ENSG00000180316	PNPLA1	PNPLA1
ENSG00000180318	ENSG00000180318	ALX1	ALX1
ENSG00000180329	ENSG00000180329	CCDC43	CCDC43
ENSG00000180332	ENSG00000180332	KCTD4	KCTD4
ENSG00000180336	ENSG00000180336	MEIOC	MEIOC
ENSG00000180340	ENSG00000180340	FZD2	FZD2
ENSG00000180346	ENSG00000180346	TIGD2	TIGD2
ENSG00000180347	ENSG00000180347	ITPRID1	ITPRID1
ENSG00000180353	ENSG00000180353	HCLS1	HCLS1
ENSG00000180354	ENSG00000180354	MTURN	MTURN
ENSG00000180357	ENSG00000180357	ZNF609	ZNF609
ENSG00000180370	ENSG00000180370	PAK2	PAK2
ENSG00000180376	ENSG00000180376	CCDC66	CCDC66
ENSG00000180383	ENSG00000180383	DEFB124	DEFB124
ENSG00000180385	ENSG00000180385	EMC3-AS1	EMC3-AS1
ENSG00000180389	ENSG00000180389	ATP5F1EP2	ATP5F1EP2
ENSG00000180398	ENSG00000180398	MCFD2	MCFD2
ENSG00000180409	ENSG00000180409	OR10AA1P	OR10AA1P
ENSG00000180422	ENSG00000180422	LINC00304	LINC00304
ENSG00000180423	ENSG00000180423	HARBI1	HARBI1
ENSG00000180425	ENSG00000180425	C11orf71	C11orf71
ENSG00000180432	ENSG00000180432	CYP8B1	CYP8B1
ENSG00000180437	ENSG00000180437	OR6K4P	OR6K4P
ENSG00000180438	ENSG00000180438	TPRXL	TPRXL
ENSG00000180440	ENSG00000180440	SERTM1	SERTM1
ENSG00000180447	ENSG00000180447	GAS1	GAS1
ENSG00000180448	ENSG00000180448	ARHGAP45	ARHGAP45
ENSG00000180458	ENSG00000180458	ENSG00000180458_lncRNA	ENSG00000180458_lncRNA
ENSG00000180475	ENSG00000180475	OR10Q1	OR10Q1
ENSG00000180479	ENSG00000180479	ZNF571	ZNF571
ENSG00000180481	ENSG00000180481	GLIPR1L2	GLIPR1L2
ENSG00000180483	ENSG00000180483	DEFB119	DEFB119
ENSG00000180488	ENSG00000180488	MIGA1	MIGA1
ENSG00000180509	ENSG00000180509	KCNE1	KCNE1
ENSG00000180525	ENSG00000180525	DIP2C-AS1	DIP2C-AS1
ENSG00000180530	ENSG00000180530	NRIP1	NRIP1
ENSG00000180532	ENSG00000180532	ZSCAN4	ZSCAN4
ENSG00000180535	ENSG00000180535	BHLHA15	BHLHA15
ENSG00000180537	ENSG00000180537	RNF182	RNF182
ENSG00000180539	ENSG00000180539	LINC02908	LINC02908
ENSG00000180543	ENSG00000180543	TSPYL5	TSPYL5
ENSG00000180549	ENSG00000180549	FUT7	FUT7
ENSG00000180573	ENSG00000180573	H2AC6	H2AC6
ENSG00000180574	ENSG00000180574	EIF2S3B	EIF2S3B
ENSG00000180581	ENSG00000180581	SRP9P1	SRP9P1
ENSG00000180592	ENSG00000180592	SKIDA1	SKIDA1
ENSG00000180596	ENSG00000180596	H2BC4	H2BC4
ENSG00000180610	ENSG00000180610	ZBTB12BP	ZBTB12BP
ENSG00000180611	ENSG00000180611	MB21D2	MB21D2
ENSG00000180613	ENSG00000180613	GSX2	GSX2
ENSG00000180616	ENSG00000180616	SSTR2	SSTR2
ENSG00000180626	ENSG00000180626	ZNF594	ZNF594
ENSG00000180628	ENSG00000180628	PCGF5	PCGF5
ENSG00000180638	ENSG00000180638	SLC47A2	SLC47A2
ENSG00000180644	ENSG00000180644	PRF1	PRF1
ENSG00000180658	ENSG00000180658	OR2A4	OR2A4
ENSG00000180660	ENSG00000180660	MAB21L1	MAB21L1
ENSG00000180662	ENSG00000180662	RPL21P8	RPL21P8
ENSG00000180667	ENSG00000180667	YOD1	YOD1
ENSG00000180673	ENSG00000180673	EXOC5P1	EXOC5P1
ENSG00000180694	ENSG00000180694	TMEM64	TMEM64
ENSG00000180697	ENSG00000180697	C3orf22	C3orf22
ENSG00000180708	ENSG00000180708	OR10K2	OR10K2
ENSG00000180712	ENSG00000180712	LINC02363	LINC02363
ENSG00000180720	ENSG00000180720	CHRM4	CHRM4
ENSG00000180730	ENSG00000180730	SHISA2	SHISA2
ENSG00000180739	ENSG00000180739	S1PR5	S1PR5
ENSG00000180745	ENSG00000180745	CLRN3	CLRN3
ENSG00000180747	ENSG00000180747	SMG1P3	SMG1P3
ENSG00000180758	ENSG00000180758	GPR157	GPR157
ENSG00000180764	ENSG00000180764	PIPSL	PIPSL
ENSG00000180767	ENSG00000180767	CHST13	CHST13
ENSG00000180769	ENSG00000180769	WDFY3-AS2	WDFY3-AS2
ENSG00000180770	ENSG00000180770	OR7E129P	OR7E129P
ENSG00000180772	ENSG00000180772	AGTR2	AGTR2
ENSG00000180773	ENSG00000180773	SLC36A4	SLC36A4
ENSG00000180776	ENSG00000180776	ZDHHC20	ZDHHC20
ENSG00000180777	ENSG00000180777	ANKRD30B	ANKRD30B
ENSG00000180785	ENSG00000180785	OR51E1	OR51E1
ENSG00000180787	ENSG00000180787	ZFP3	ZFP3
ENSG00000180801	ENSG00000180801	ARSJ	ARSJ
ENSG00000180803	ENSG00000180803	ENSG00000180803_processed_pseudogene	ENSG00000180803_processed_pseudogene
ENSG00000180806	ENSG00000180806	HOXC9	HOXC9
ENSG00000180815	ENSG00000180815	MAP3K15	MAP3K15
ENSG00000180817	ENSG00000180817	PPA1	PPA1
ENSG00000180822	ENSG00000180822	PSMG4	PSMG4
ENSG00000180828	ENSG00000180828	BHLHE22	BHLHE22
ENSG00000180834	ENSG00000180834	MAP6D1	MAP6D1
ENSG00000180846	ENSG00000180846	CSNK1G2-AS1	CSNK1G2-AS1
ENSG00000180855	ENSG00000180855	ZNF443	ZNF443
ENSG00000180861	ENSG00000180861	LINC01559	LINC01559
ENSG00000180867	ENSG00000180867	PDIA3P1	PDIA3P1
ENSG00000180869	ENSG00000180869	LINC01555	LINC01555
ENSG00000180871	ENSG00000180871	CXCR2	CXCR2
ENSG00000180872	ENSG00000180872	DEFB112	DEFB112
ENSG00000180875	ENSG00000180875	GREM2	GREM2
ENSG00000180878	ENSG00000180878	C11orf42	C11orf42
ENSG00000180879	ENSG00000180879	SSR4	SSR4
ENSG00000180881	ENSG00000180881	CAPS2	CAPS2
ENSG00000180884	ENSG00000180884	ZNF792	ZNF792
ENSG00000180891	ENSG00000180891	CUEDC1	CUEDC1
ENSG00000180900	ENSG00000180900	SCRIB	SCRIB
ENSG00000180901	ENSG00000180901	KCTD2	KCTD2
ENSG00000180902	ENSG00000180902	D2HGDH	D2HGDH
ENSG00000180909	ENSG00000180909	OR52B1P	OR52B1P
ENSG00000180914	ENSG00000180914	OXTR	OXTR
ENSG00000180917	ENSG00000180917	CMTR2	CMTR2
ENSG00000180921	ENSG00000180921	FAM83H	FAM83H
ENSG00000180929	ENSG00000180929	GPR62	GPR62
ENSG00000180934	ENSG00000180934	OR56A1	OR56A1
ENSG00000180938	ENSG00000180938	ZNF572	ZNF572
ENSG00000180953	ENSG00000180953	ST20	ST20
ENSG00000180957	ENSG00000180957	PITPNB	PITPNB
ENSG00000180964	ENSG00000180964	TCEAL8	TCEAL8
ENSG00000180974	ENSG00000180974	OR52E4	OR52E4
ENSG00000180979	ENSG00000180979	LRRC57	LRRC57
ENSG00000180988	ENSG00000180988	OR52N2	OR52N2
ENSG00000180992	ENSG00000180992	MRPL14	MRPL14
ENSG00000180998	ENSG00000180998	GPR137C	GPR137C
ENSG00000180999	ENSG00000180999	C1orf105	C1orf105
ENSG00000181001	ENSG00000181001	OR52N1	OR52N1
ENSG00000181004	ENSG00000181004	BBS12	BBS12
ENSG00000181007	ENSG00000181007	ZFP82	ZFP82
ENSG00000181009	ENSG00000181009	OR52N5	OR52N5
ENSG00000181016	ENSG00000181016	LSMEM1	LSMEM1
ENSG00000181017	ENSG00000181017	OR56B2	OR56B2
ENSG00000181019	ENSG00000181019	NQO1	NQO1
ENSG00000181023	ENSG00000181023	OR56B1	OR56B1
ENSG00000181026	ENSG00000181026	AEN	AEN
ENSG00000181027	ENSG00000181027	FKRP	FKRP
ENSG00000181029	ENSG00000181029	TRAPPC5	TRAPPC5
ENSG00000181031	ENSG00000181031	RPH3AL	RPH3AL
ENSG00000181035	ENSG00000181035	SLC25A42	SLC25A42
ENSG00000181036	ENSG00000181036	FCRL6	FCRL6
ENSG00000181038	ENSG00000181038	METTL23	METTL23
ENSG00000181045	ENSG00000181045	SLC26A11	SLC26A11
ENSG00000181061	ENSG00000181061	HIGD1A	HIGD1A
ENSG00000181072	ENSG00000181072	CHRM2	CHRM2
ENSG00000181074	ENSG00000181074	OR52N4	OR52N4
ENSG00000181085	ENSG00000181085	MAPK15	MAPK15
ENSG00000181090	ENSG00000181090	EHMT1	EHMT1
ENSG00000181092	ENSG00000181092	ADIPOQ	ADIPOQ
ENSG00000181097	ENSG00000181097	LINC02878	LINC02878
ENSG00000181101	ENSG00000181101	ENTR1P2	ENTR1P2
ENSG00000181104	ENSG00000181104	F2R	F2R
ENSG00000181109	ENSG00000181109	OR52P1	OR52P1
ENSG00000181123	ENSG00000181123	LOC107985579	LOC107985579
ENSG00000181126	ENSG00000181126	HLA-V	HLA-V
ENSG00000181135	ENSG00000181135	ZNF707	ZNF707
ENSG00000181143	ENSG00000181143	MUC16	MUC16
ENSG00000181163	ENSG00000181163	NPM1	NPM1
ENSG00000181171	ENSG00000181171	FER1L6-AS1	FER1L6-AS1
ENSG00000181191	ENSG00000181191	PJA1	PJA1
ENSG00000181192	ENSG00000181192	DHTKD1	DHTKD1
ENSG00000181195	ENSG00000181195	PENK	PENK
ENSG00000181211	ENSG00000181211	HECW1-IT1	HECW1-IT1
ENSG00000181214	ENSG00000181214	OR8G2P	OR8G2P
ENSG00000181215	ENSG00000181215	C4orf50	C4orf50
ENSG00000181218	ENSG00000181218	H2AC25	H2AC25
ENSG00000181220	ENSG00000181220	ZNF746	ZNF746
ENSG00000181222	ENSG00000181222	POLR2A	POLR2A
ENSG00000181227	ENSG00000181227	DLSTP1	DLSTP1
ENSG00000181234	ENSG00000181234	TMEM132C	TMEM132C
ENSG00000181240	ENSG00000181240	SLC25A41	SLC25A41
ENSG00000181260	ENSG00000181260	MTHFD2P7	MTHFD2P7
ENSG00000181264	ENSG00000181264	TLCD5	TLCD5
ENSG00000181273	ENSG00000181273	OR5AK2	OR5AK2
ENSG00000181274	ENSG00000181274	FRAT2	FRAT2
ENSG00000181282	ENSG00000181282	OR5AK3P	OR5AK3P
ENSG00000181291	ENSG00000181291	TMEM132E	TMEM132E
ENSG00000181315	ENSG00000181315	ZNF322	ZNF322
ENSG00000181322	ENSG00000181322	NME9	NME9
ENSG00000181333	ENSG00000181333	HEPHL1	HEPHL1
ENSG00000181350	ENSG00000181350	LRRC75A	LRRC75A
ENSG00000181355	ENSG00000181355	OFCC1	OFCC1
ENSG00000181358	ENSG00000181358	CTAGE10P	CTAGE10P
ENSG00000181359	ENSG00000181359	HSP90AA6P	HSP90AA6P
ENSG00000181371	ENSG00000181371	OR5M8	OR5M8
ENSG00000181374	ENSG00000181374	CCL13	CCL13
ENSG00000181378	ENSG00000181378	CFAP65	CFAP65
ENSG00000181381	ENSG00000181381	DDX60L	DDX60L
ENSG00000181392	ENSG00000181392	SYNE4	SYNE4
ENSG00000181396	ENSG00000181396	OGFOD3	OGFOD3
ENSG00000181404	ENSG00000181404	WASHC1	WASHC1
ENSG00000181408	ENSG00000181408	UTS2R	UTS2R
ENSG00000181409	ENSG00000181409	AATK	AATK
ENSG00000181418	ENSG00000181418	DDN	DDN
ENSG00000181433	ENSG00000181433	SAGE1	SAGE1
ENSG00000181444	ENSG00000181444	ZNF467	ZNF467
ENSG00000181449	ENSG00000181449	SOX2	SOX2
ENSG00000181450	ENSG00000181450	ZNF678	ZNF678
ENSG00000181458	ENSG00000181458	TMEM45A	TMEM45A
ENSG00000181467	ENSG00000181467	RAP2B	RAP2B
ENSG00000181472	ENSG00000181472	ZBTB2	ZBTB2
ENSG00000181481	ENSG00000181481	RNF135	RNF135
ENSG00000181499	ENSG00000181499	OR6T1	OR6T1
ENSG00000181513	ENSG00000181513	ACBD4	ACBD4
ENSG00000181514	ENSG00000181514	LOC643067	LOC643067
ENSG00000181518	ENSG00000181518	OR8D4	OR8D4
ENSG00000181523	ENSG00000181523	SGSH	SGSH
ENSG00000181524	ENSG00000181524	RPL24P4	RPL24P4
ENSG00000181541	ENSG00000181541	MAB21L2	MAB21L2
ENSG00000181544	ENSG00000181544	FANCB	FANCB
ENSG00000181552	ENSG00000181552	EDDM3B	EDDM3B
ENSG00000181555	ENSG00000181555	SETD2	SETD2
ENSG00000181562	ENSG00000181562	EDDM3A	EDDM3A
ENSG00000181577	ENSG00000181577	LINC03040	LINC03040
ENSG00000181585	ENSG00000181585	TMIE	TMIE
ENSG00000181588	ENSG00000181588	MEX3D	MEX3D
ENSG00000181609	ENSG00000181609	OR52D1	OR52D1
ENSG00000181610	ENSG00000181610	MRPS23	MRPS23
ENSG00000181616	ENSG00000181616	OR52H1	OR52H1
ENSG00000181619	ENSG00000181619	GPR135	GPR135
ENSG00000181625	ENSG00000181625	SLX1B	SLX1B
